"LOCATION","Location","PLASTIC_LEAKAGE_TO_OCEAN","Variable","TIME","Time","Value","Flag Codes","Flags"
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2007","2007",0.375323,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2008","2008",0.419999,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2009","2009",0.468196,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2010","2010",0.520511,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2011","2011",0.577245,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2012","2012",0.638685,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2013","2013",0.705267,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2014","2014",0.777355,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2015","2015",0.854925,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2016","2016",0.93823,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2017","2017",1.027399,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2018","2018",1.122465,,
"IND1","India","ACCUMULATED_STOCK_IN_OCEANS","Accumulated stock in oceans","2019","2019",1.223446,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2000","2000",1.041459,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2001","2001",1.181362,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2002","2002",1.335007,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2003","2003",1.501924,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2004","2004",1.683708,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2005","2005",1.878268,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2006","2006",2.088358,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2007","2007",2.314679,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2008","2008",2.547321,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2009","2009",2.792173,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2010","2010",3.06225,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2011","2011",3.3544,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2012","2012",3.666563,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2013","2013",4.001375,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2014","2014",4.358278,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2015","2015",4.7291,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2016","2016",5.120632,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2017","2017",5.533387,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2018","2018",5.965576,,
"IND1","India","ACCUMULATED_STOCK_IN_RIVERS","Accumulated stock in rivers and lakes","2019","2019",6.41422,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2000","2000",0.149469,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2001","2001",0.162789,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2002","2002",0.179164,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2003","2003",0.195185,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2004","2004",0.213065,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2005","2005",0.228893,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2006","2006",0.247815,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2007","2007",0.267647,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2008","2008",0.277329,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2009","2009",0.293057,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2010","2010",0.322383,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2011","2011",0.348884,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2012","2012",0.373546,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2013","2013",0.40147,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2014","2014",0.428978,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2015","2015",0.448332,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2016","2016",0.474864,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2017","2017",0.501988,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2018","2018",0.527201,,
"IND1","India","PLAS_LEAKAGE_FROM_MIS_W_AND_L","Plastic leakage to water from mismanaged waste and litter","2019","2019",0.549609,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2000","2000",0.020487,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2001","2001",0.022886,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2002","2002",0.025506,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2003","2003",0.028284,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2004","2004",0.031277,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2005","2005",0.034378,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2006","2006",0.037716,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2007","2007",0.041285,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2008","2008",0.044674,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2009","2009",0.048204,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2010","2010",0.052312,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2011","2011",0.056736,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2012","2012",0.061439,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2013","2013",0.066577,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2014","2014",0.072088,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2015","2015",0.077573,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2016","2016",0.083301,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2017","2017",0.089171,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2018","2018",0.095074,,
"IND1","India","TRANSPORT_TO_OCEANS","Transport to oceans","2019","2019",0.100967,,
